Gene_acc,Gene_id,84P1,84P2,84P3,84M1,84M2,84M3,Desc
4709,Tb927.8.5680:mRNA-p1,89746.24219,81629.72656,81444.16406,81785.19531,85403.23438,67919.19531,"Pyridoxal-dependent decarboxylase conserved domain containing protein, putative"
4710,Tb927.8.570:mRNA-p1,1078215.75,1144602.375,1167520.375,967817.6875,977467.375,889188.9375,proteasome regulatory non-ATP-ase subunit 10
4711,Tb927.8.5710:mRNA-p1,161520.4375,182586.6094,175632.4688,264047.9375,246583.8125,247719.3594,"recombination initiation protein NBS1, putative"
4712,Tb927.8.5720:mRNA-p1,372408.5625,351645.375,335361.8125,313441.9375,304090.9063,341461.3438,tRNA (guanine(37)-N1)-methyltransferase
4713,Tb927.8.5730:mRNA-p1,172818.5156,170463.4375,164877.6406,156686.0313,180404.2813,186410.1094,"STE20-like serine/threonine-protein kinase 1, putative"
4714,Tb927.8.5740:mRNA-p1,385986.2813,382151.3125,385741.125,350179.9688,385017.1563,358333.2813,"proteasome 26S non-ATPase subunit 9, putative"
4715,Tb927.8.5760:mRNA-p1,835923.5,740187.5,792120.625,729376.4375,798859.875,808307.0625,"Ankyrin repeats (many copies)/Alpha/beta hydrolase family, putative"
4716,Tb927.8.5770:mRNA-p1,165124.0156,169773.0313,175939.1406,130374.1719,128776.7422,127565.3906,Elongator-like Protein 3a
4717,Tb927.8.5780:mRNA-p1,1017053.688,951729.0625,960130.375,1028444.125,1075571.875,1081046.375,"phosphatase of regenerating liver-type phosphatase, putative"
4718,Tb927.8.580:mRNA-p1,239820.5,212757.7188,205871.7656,155644.7656,151329.6094,164147.4531,MICOS complex subunit 40
4720,Tb927.8.5830:mRNA-p1,426716.6875,557503.6875,564081.125,622025.3125,575295.375,533648.875,"SMP-30/Gluconolaconase/LRE-like region, putative"
4721,Tb927.8.5880:mRNA-p1,1810900.5,1863838.75,1838473.125,1374140.75,1336357.5,1434118.25,"eukaryotic translation initiation factor 1A, putative"
4722,Tb927.8.5890:mRNA-p1,139532.4844,135799.3125,125399.0781,121493.1719,122833.4844,123628.0859,histone chaperone ASF1B
4723,Tb927.8.590:mRNA-p1,416187.2813,390093.9688,399786.3438,324042.4375,308011.1875,330792,"carnitine O-palmitoyltransferase, putative"
4724,Tb927.8.5900:mRNA-p1,312663.5313,315915.1563,314118.9688,294603.3438,288536.25,284729.0625,"Sedlin, N-terminal conserved region, putative"
4726,Tb927.8.5940:mRNA-p1,392623.3125,288328.9375,268058.375,375431.25,377177.5625,399424.625,"hypothetical protein, conserved"
4728,Tb927.8.5950:mRNA-p1,629294.625,679368.6875,492055.0625,926264.9375,1093563.625,863170,"mitogen-activated protein kinase kinase 4, putative"
4729,Tb927.8.5960:mRNA-p1,143608.7031,127762.4531,135162.6563,165944.3281,175213.8906,183261.2188,"hypothetical protein, conserved"
4730,Tb927.8.5970:mRNA-p1,222926.9531,213214.8438,208146.8438,124271.8281,164641.4063,185101.2031,"Cullin 5, putative"
4731,Tb927.8.5980:mRNA-p1,143193.4375,133813.0781,133086.3438,112496.5859,100907.9375,108831.2031,"TFIIH basal transcription factor complex helicase subunit, putative"
4732,Tb927.8.5990:mRNA-p1,74803.85156,83761.71875,83402.82813,66480.28125,75480.14844,63764.27344,"NLE (NUC135) domain/WD domain, G-beta repeat, putative"
4733,Tb927.8.6000:mRNA-p1,207187.6875,215587.2813,188599.2031,157033.25,157968.0156,158173.5,"fatty acid desaturase, putative"
4734,Tb927.8.6020:mRNA-p1,411299.6563,401397.9375,397519.1875,328890.3438,311290.5,336123.5625,"hypothetical protein, conserved"
4735,Tb927.8.6030:mRNA-p1;Tb927.9.14000:mRNA-p1,1620805.75,1597800.375,1615355.875,2217054.75,1597165.125,2042233.75,"60S ribosomal protein L12, putative"
4736,Tb927.8.6050:mRNA-p1,149835.625,176153.2813,182400.2969,189473.2344,191669.125,176553.9531,"hypothetical protein, conserved"
4737,Tb927.8.6060:mRNA-p1,1719707.5,1707564,1790711.5,1908769.875,1878061.125,1932506,2-amino-3-ketobutyrate coenzyme A ligase
4738,Tb927.8.6070:mRNA-p1,202090.9063,214474.5,213464.1094,215188.1719,220323.7969,224052.0938,Trypanosome basal body component protein
4739,Tb927.8.6080:mRNA-p1,1051664.5,946447.25,973221.375,698536.25,711015.75,717349.1875,"Glycerophosphoryl diester phosphodiesterase family, putative"
4740,Tb927.8.6090:mRNA-p1,287914.7813,270265.9375,273324.0625,353620.375,361715.0313,340469.5,"ubiquitin-protein ligase, putative"
4741,Tb927.8.610:mRNA-p1,239361.9844,250963.5156,268771.7813,323940.9063,308630.375,306808.4063,"hypothetical protein, conserved"
4742,Tb927.8.6110:mRNA-p1,4876686.5,4537269.5,4216412.5,5461010,5484967.5,5822202.5,"3-hydroxy-3-methylglutaryl-CoA synthase, putative"
4743,Tb927.8.6130:mRNA-p1,122253.5469,121338.3594,130824.5781,126153.3594,111841.8828,123536.0156,"hypothetical protein, conserved"
4744,Tb927.8.6140:mRNA-p1,108200.8438,114701.7891,127926.625,133368.3281,125539.0938,117010.4453,"Galactose oxidase, central domain/Kelch motif containing protein, putative"
4745,Tb927.8.6150:mRNA-p1;Tb927.8.6160:mRNA-p1,14705941,13615950,13959209,11496428,12510279,11702435,"40S ribosomal protein S8, putative"
4746,Tb927.8.6170:mRNA-p1,214755.25,228897.8906,243287.3438,84626.9375,110401.4297,112498.25,"transketolase, putative"
4747,Tb927.8.6180:mRNA-p1;Tb927.9.14370:mRNA-p1,9533063,9212601,9171622,8205711,8614374,7650391,"60S ribosomal protein L26, putative"
4748,Tb927.8.6190:mRNA-p1,201489.7188,198987.6563,207085.5781,160058.1719,171797.4531,179138.0156,"BolA-like protein, putative"
4749,Tb927.8.620:mRNA-p1,221052.4063,200499.7656,222341.25,107675.3594,195963.7188,163772.0469,KREPA3
4750,Tb927.8.6200:mRNA-p1,731946,702991.625,623747.125,650700.375,599339,574002.125,"tubulin folding cofactor D, putative"
4751,Tb927.8.6210:mRNA-p1,113440.7188,104503.25,121979.7109,117535.9766,103559.7344,120777.8828,"phosphatidylinositol 3-kinase, putative"
4752,Tb927.8.6220:mRNA-p1,225614.7031,244305.2031,243030.9219,190501.5313,193248.4688,198047.4219,"Phosphorylated CTD interacting factor 1 WW domain containing protein, putative"
4753,Tb927.8.6230:mRNA-p1,545301.6875,502989.8125,501255.9688,673201,759182.25,759959.625,"hypothetical protein, conserved"
4754,Tb927.8.6240:mRNA-p1,1554296.625,1377238.375,1584182.5,2300313.5,2589301,2527069.25,STOP axonemal protein
4755,Tb927.8.6250:mRNA-p1,200492.6875,219884.4688,211205.5938,207632.2188,201715.3906,204354.1094,Nucleoporin NUP76
4756,Tb927.8.6270:mRNA-p1,344139.9375,315823.5938,316364,448094.5625,420159.0625,419759.0625,"hypothetical protein, conserved"
4757,Tb927.8.6280:mRNA-p1,157248.1719,174360.7188,166395.3438,120279.5156,122079.1328,123432.5391,"cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative"
4758,Tb927.8.6290:mRNA-p1,101063.5859,215890.6875,210982.625,148717.0625,168609.0781,134162.9844,"hypothetical protein, conserved"
4759,Tb927.8.6310:mRNA-p1,86706.5,91534.4375,95781.57813,63515.73438,63354.41016,65268.95313,"Presequence translocase-associated motor 18, putative"
4761,Tb927.8.6330:mRNA-p1,2547783,2421007.25,2474092.25,2336860,2134364,2321191.25,"WD domain, G-beta repeat/PFU (PLAA family ubiquitin binding), putative"
4762,Tb927.8.6360:mRNA-p1,452976.125,393955.4063,366083.7188,308359.5938,330358.0313,321621.7813,"SPRY domain containing protein, putative"
4763,Tb927.8.6380:mRNA-p1,230746.5313,277382.7813,272252.0313,293031.5313,335185.2813,295310.1563,"hypothetical protein, conserved"
4764,Tb927.8.6390:mRNA-p1,5251683.5,5111167.5,4922833,9354367,8810166,9243632,"lysophospholipase, putative"
4765,Tb927.8.6430:mRNA-p1,4403192.5,3798004.75,4190521.5,4594138,5068579,4673733,"hypothetical protein, conserved"
4766,Tb927.8.6440:mRNA-p1,371508.5,368774.7813,356285.9688,408521.1875,383543.75,432763.2813,"RNA-binding protein, putative"
4767,Tb927.8.6450:mRNA-p1,608737.5625,589283.375,587838.375,651863.75,647974,635294.1875,inhibitor of cysteine peptidase
4768,Tb927.8.6460:mRNA-p1,238953.8594,220237.7813,206610.8281,161545.8594,178332.25,165923.4063,"kinase binding protein CGI-121, putative"
4769,Tb927.8.6470:mRNA-p1,79647.03125,79732.60938,75703.20313,79340.82031,66167.13281,75740.36719,"SET domain containing protein, putative"
4770,Tb927.8.6480:mRNA-p1,331838.875,331611.2813,221364.5313,331876.75,262519.0625,298920.1563,"folate-binding protein YgfZ, putative"
4771,Tb927.8.650:mRNA-p1,3304929.5,3096113.5,3144027,1565626.125,1459520.875,1441792,"cation-transporting ATPase, putative"
4772,Tb927.8.6510:mRNA-p1,335871.9375,296697.1875,307517.4375,332240.4375,330909.4063,319344.1875,"ubiquitin-protein ligase, putative"
4773,Tb927.8.6530:mRNA-p1,84682.4375,73536,67865.11719,85493.17188,71174.26563,64920.21094,"SET domain containing protein, putative"
4774,Tb927.8.6540:mRNA-p1,38877.99219,36282.13672,35923.14063,35008.28516,35590.62109,40190.73047,TFIIH basal transcription factor subunit
4775,Tb927.8.6580:mRNA-p1,1176304.5,1163013.75,1080710.25,811067.6875,868740.5,810392.6875,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial"
4776,Tb927.8.6590:mRNA-p1,124306.1875,132300.1094,131991.2344,138668.1094,67234.15625,154761.7969,"Outer mitochondrial membrane transport complex protein/Glutathione S-transferase, C-terminal domain containing protein, putative"
4777,Tb927.8.6620:mRNA-p1,481801.2813,476242.0625,485567.9063,502775.375,477242.75,463438.2813,"hypothetical protein, conserved"
4778,Tb927.8.6640:mRNA-p1,421620.625,376355.1875,383741.5625,648404.4375,673065.0625,660329.3125,"Fatty acyl-CoA reductase, putative"
4779,Tb927.8.6660:mRNA-p1,5215613,5005736,4656145,6882238.5,6326479.5,7060525.5,"paraflagellar rod component, putative"
4780,Tb927.8.6670:mRNA-p1,131657.2344,125381.1719,98456.50781,137342.7656,105380.25,80228.39844,"hypothetical protein, conserved"
4781,Tb927.8.6680:mRNA-p1,129229.375,136254.2813,143085.5469,151606.4063,149396.8438,160827.2031,"clathrin assembly sigma-adaptin protein 3, putative"
4782,Tb927.8.670:mRNA-p1,216515.2656,222296.2188,206030.7813,172628.375,162951.9531,183099.2813,"hypothetical protein, conserved"
4783,Tb927.8.6710:mRNA-p1,118346.7969,109054.3828,106459.9375,102917.1328,101022.5391,107110.5234,"hypothetical protein, conserved"
4784,Tb927.8.6720:mRNA-p1,406878.5313,388772.0625,388363.4063,1078488.5,1129012.125,1156735.625,"hypothetical protein, conserved"
4785,Tb927.8.6730:mRNA-p1,247097.4375,210426.7656,215837.4219,416892.6875,437283.6563,426009.375,Enriched in surface-labeled proteome protein 24
4786,Tb927.8.6750:mRNA-p1,2705139.5,2853981,2732621.5,2708198,2926102.5,2992081,"translationally controlled tumor protein (TCTP), putative"
4787,Tb927.8.6760:mRNA-p1,580954.8125,595328.8125,554275.6875,726024.3125,827740.1875,762086.6875,"translationally-controlled tumor protein homolog, putative"
4788,Tb927.8.6770:mRNA-p1,143479.2656,131547.4531,140718.625,208664.1875,199837.0469,195916.0313,"WD domain, G-beta repeat, putative"
4789,Tb927.8.6790:mRNA-p1,45612.19141,51396.30469,60002.58594,80943.80469,79164.46875,89248.20313,"hypothetical protein, conserved"
4790,Tb927.8.680:mRNA-p1,585329.1875,193324.4219,492903.9688,144790.2344,160445.9688,155795.7813,KREPA5
4791,Tb927.8.6800:mRNA-p1,75445.09375,73358.60156,73819.67188,65870.70313,66736.38281,64144.96875,"hypothetical protein, conserved"
4792,Tb927.8.6810:mRNA-p1,490181.9063,596095.875,649255.875,592102.125,642271.25,540444.6875,"STE/STE11 serine/threonine-protein kinase, putative"
4793,Tb927.8.6830:mRNA-p1,162629.9375,150444.1875,151329.6094,170685.9844,163446.5938,185194.2031,"kinesin, putative"
4794,Tb927.8.6840:mRNA-p1,134598.3438,130902.7109,140387.9219,166801.5,154554.3281,161442.1719,mismatch repair protein MLH1
4795,Tb927.8.6850:mRNA-p1,187054.125,181342.0781,181009.0469,221323.6406,214805.875,230094.9063,"Zinc finger, C3HC4 type (RING finger)/EF-hand domain pair, putative"
4796,Tb927.8.6860:mRNA-p1,133354.7188,80797.57813,89207.36719,122463.375,71410.46875,84193.625,"High-temperature-induced dauer-formation protein, putative"
4797,Tb927.8.6870:mRNA-p1,198235.3125,216476.1719,224085.7969,285817.375,290552.9688,293358.875,"hypothetical protein, conserved"
4799,Tb927.8.690:mRNA-p1,1429850,1443174.5,1487512.375,1677151.375,1653305.875,1669434.25,peptidyl-prolyl cis-trans isomerase
4800,Tb927.8.6900:mRNA-p1,579747.75,571753.625,576807,512285.375,534876.625,501989.0313,"transport protein particle (TRAPP) component, putative"
4801,Tb927.8.6910:mRNA-p1,853388.875,809647.5,820651.875,889858,840152.875,815336.25,"cyclophilin, putative"
4802,Tb927.8.6920:mRNA-p1,378343,355348.9063,363206.1563,435437.6563,453124.2188,467494.9375,"hypothetical protein, conserved"
4803,Tb927.8.6930:mRNA-p1,349074.8125,409848.6563,434669.1875,404706.9063,405842.9375,389096.0625,"serine/threonine-protein kinase NRKB, putative"
4805,Tb927.8.6950:mRNA-p1,482178.9375,396457.5313,385466.5938,529907.5,605781.5625,552747.3125,roadblock/LC7 family member
4806,Tb927.8.6960:mRNA-p1,174560.7344,175765.75,187138.75,139252.2813,151193.5469,161092.8594,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
4807,Tb927.8.6980:mRNA-p1,336780.75,315333.2813,306593.7188,425571.5,448799.3438,471320.75,Flagellum attachment zone protein 14
4808,Tb927.8.7000:mRNA-p1,37064.79688,32945.03125,36679.85938,37839.44922,42792.49609,65156.63672,"E1-like ubiquitin-activating enzyme, putative"
4809,Tb927.8.7010:mRNA-p1,227454.0469,226142.3281,212185,179739.9844,187588.375,181539.5625,"chaperone protein DnaJ, putative"
4810,Tb927.8.7020:mRNA-p1,1491659,1673978.75,1680871.5,1343623.375,1339641.25,1258032,"peptidase, putative"
4811,Tb927.8.7030:mRNA-p1,99943.33594,109048.1094,107858.2266,97067.74219,94081.27344,88406.50781,"hypothetical protein, conserved"
4812,Tb927.8.7040:mRNA-p1,995371.1875,947058.75,1007780,827428.0625,913446.9375,875667.875,"hypothetical protein, conserved"
4814,Tb927.8.7080:mRNA-p1,312378.4375,303200.9375,306548.7188,245086.3125,271454.75,255744,"hypothetical protein, conserved"
4815,Tb927.8.7090:mRNA-p1,492357.6563,471141.0938,498003.3125,420042.625,397059.625,417883.125,"Component of IIS longevity pathway SMK-1, putative"
4816,Tb927.8.710:mRNA-p1,94871.60156,88561.13281,91838.41406,94964.89844,92091.14844,86106.32031,"RNA-binding protein, putative"
4817,Tb927.8.7100:mRNA-p1,1643104.625,1467137.875,1503677,1689195.25,1756503.875,1720647.75,acetyl-CoA carboxylase
4818,Tb927.8.7150:mRNA-p1;Tb927.8.7160:pseudogenic_transcript-p1,219044.6563,216788.5313,204505.7813,118260.6875,121921.1328,127531.6406,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase (pseudogene), putative"
4819,Tb927.8.7170:mRNA-p1,1124094.625,1025328.75,974215.9375,1025756.375,1035037.25,1019157.813,"inositol polyphosphate 1-phosphatase, putative"
4822,Tb927.8.7200:mRNA-p1,195980.125,200069.7813,207307.5,188765.2188,189619.3281,200140.0156,"Region in Clathrin and VPS, putative"
4823,Tb927.8.7210:mRNA-p1,347604.1875,345515.375,332284.7188,325044.75,308723.125,350133.1875,"hypothetical protein, conserved"
4824,Tb927.8.7220:mRNA-p1,326343.8125,303210.875,315644.375,308712.75,308700.375,279965.8438,tousled-like kinase II
4825,Tb927.8.7260:mRNA-p1,213219.3281,220787.625,227185.9219,258658.7656,267769.7188,250161.1563,"kinetoplast-associated protein, putative"
4826,Tb927.8.7270:mRNA-p1,526931.4375,538779.5,570786.1875,617481.9375,651853,603438.75,"Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)/Endoplasmic reticulum vesicle transporter, putative"
4827,Tb927.8.730:mRNA-p1,594340.125,534968.125,490628.8438,628594.5625,715695.625,746975.625,"nucleolar RNA-binding protein, putative"
4828,Tb927.8.7380:mRNA-p1,375785.0313,377013,376649.2813,146332.6563,166657.0938,152380.1875,"dihydrolipoamide dehydrogenase, point mutation"
4830,Tb927.8.7410:mRNA-p1,6640676,5867012,6643099.5,5579004.5,6456267.5,5256352.5,"calreticulin, putative"
4831,Tb927.8.7440:mRNA-p1,1092866.25,949370.75,984193.75,620510.875,602913.5625,661408.5,"lipase, putative"
4832,Tb927.8.7450:mRNA-p1,1188388.375,1047374.875,987625.9375,1102876.75,1260767.375,1354353.5,"myosin heavy chain kinase A, putative"
4833,Tb927.8.7490:mRNA-p1,218255.4375,226615.2031,231399.0313,194935.75,200068.3281,192863.9688,symplekin
4835,Tb927.8.7510:mRNA-p1,382264.9688,423787.875,425700.2188,425224.9375,421758.25,422125.5625,"p-nitrophenylphosphatase, putative"
4836,Tb927.8.7530:mRNA-p1,280353.4375,281553.3438,274453.5625,135652.2344,118264.1484,137134.0469,"3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative"
4837,Tb927.8.7560:mRNA-p1,61141.00781,46260.54688,94700.74219,49614.68359,45425.35938,51422.42188,"CorA-like Mg2+ transporter protein, putative"
4838,Tb927.8.7570:mRNA-p1,81997.32031,83729.10156,83982.71094,92944.42188,89138.10938,88845.42969,"tRNA-dihydrouridine synthase 1, putative"
4839,Tb927.8.7580:mRNA-p1,19021.04688,44603.49609,49978.10156,93516.15625,95616.125,79508.54688,"RING-variant domain containing protein, putative"
4841,Tb927.8.760:mRNA-p1,3625308.5,3449222.25,3238005,3086909.75,2988797.5,3376578.5,nucleolar RNA-binding protein
4842,Tb927.8.7610:mRNA-p1,1040291.25,823242.4375,1091756.5,1018338.75,1033287.5,983564.4375,"amino acid transporter 1, putative"
4844,Tb927.8.7650:mRNA-p1,286778.625,271653.6875,282874,184176.9219,185673.7813,151521.0938,"amino acid transporter, putative"
4845,Tb927.8.7680:mRNA-p1;Tb927.8.7700:mRNA-p1,121362.4844,121301.1719,129038,102083.9141,77722.83594,85287.42969,"amino acid transporter, putative"
4847,Tb927.8.7720:mRNA-p1,1106989.25,1186514.875,1219401.375,1334139.375,1349699.375,1259953.125,"hypothetical protein, conserved"
4849,Tb927.8.7760:mRNA-p1,44417.99219,49824.61328,49802.33984,61142.98438,55698.82813,69815.63281,"hypothetical protein, conserved"
4850,Tb927.8.7780:mRNA-p1,147035.8125,163397.25,177542.3594,176715.25,186933.4688,158868.3125,"hypothetical protein, conserved"
4851,Tb927.8.7790:mRNA-p1,626990.0625,686872.75,655713.0625,819454.125,843851.75,787118.75,"zinc finger domain, LSD1 subclass, putative"
4852,Tb927.8.780:mRNA-p1,16530.86133,16345.85938,15086.98438,18556.43164,18530.08203,21948.31641,"hypothetical protein, conserved"
4853,Tb927.8.7800:mRNA-p1,60182.42188,67433.26563,64371.29297,68521.9375,78452.95313,71339.32031,"hypothetical protein, conserved"
4854,Tb927.8.7820:mRNA-p1,172945.4063,159342.4063,159053.6875,154348.6875,150310.9531,136550,"'Cold-shock' DNA-binding domain containing protein, putative"
4855,Tb927.8.7860:mRNA-p1,132202.375,136096.1719,134331.7188,160764.625,159538.25,175683.6563,"receptor-type adenylate cyclase GRESAG 4, putative"
4857,Tb927.8.7920:mRNA-p1,462148.0313,454808.9688,463239.75,493931.1563,511156.2188,450066.3125,"receptor-type adenylate cyclase GRESAG 4, putative"
4858,Tb927.8.7940:mRNA-p1,423007.8125,599693.125,832494.125,436667.1875,527748.3125,179188.1875,"receptor-type adenylate cyclase GRESAG 4, putative"
4859,Tb927.8.7950:mRNA-p1,449879.4688,413676.1875,404153.5938,475706.8125,474735.8438,518257.9375,Flagellar Member 4
4861,Tb927.8.7970:mRNA-p1,1073051.25,1093620.25,1092640.625,1588408.25,1473212,1510095.75,hypothetical protein
4862,Tb927.8.7990:mRNA-p1,1045385.688,1018779.438,978596.5625,508819.7188,467831.2188,486647.5,"Thioredoxin-like/Protein of unknown function (DUF3638)/Protein of unknown function (DUF3645), putative"
4863,Tb927.8.800:mRNA-p1,223296.8906,227675.0781,239362.3438,212995.1719,260827.6406,254268.2344,"Domain of unknown function (DUF3437), putative"
4864,Tb927.8.8000:mRNA-p1,467416.6563,412605.1563,750532.5,902772.4375,693335.375,983723.1875,"hypothetical protein, conserved"
4865,Tb927.8.8020:mRNA-p1,189296.0938,167053.1563,183905.9688,200504.4063,191622.9688,195993.375,"monoglyceride lipase, putative"
4866,Tb927.8.8030:mRNA-p1,611205.4375,642875.75,670458.8125,737760.5,743447.4375,763838.75,"emp24/gp25L/p24 family/GOLD, putative"
